phase,item_id,condition,rollout_index,v2_status,v2_parsed_answer,v2_correct,v3_status,v3_commitment_valid,v3_semantic_evaluable,v3_value_type,v3_canonical_value,v3_payload,v3_correct,v3_failure_reason,reason_for_change,reference_type,generated_token_count
GATE6_3_PRIMARY_EVALUATION,sample_687,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,:'.join([c for c in t]),False,VALID_WRONG,True,True,str,"[""str"","":'.join([c for c in t])""]",:'.join([c for c in t]),False,,unchanged,str,13
GATE6_3_PRIMARY_EVALUATION,sample_687,SINGLE_L27_RANDOM_R3,1,VALID_WRONG,:Rjug nzufE,False,VALID_WRONG,True,True,str,"[""str"","":Rjug nzufE""]",:Rjug nzufE,False,,unchanged,str,9
GATE6_3_PRIMARY_EVALUATION,sample_59,BASELINE,0,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_59,BASELINE,1,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_59,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,318
GATE6_3_PRIMARY_EVALUATION,sample_59,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,272
GATE6_3_PRIMARY_EVALUATION,sample_59,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,388
GATE6_3_PRIMARY_EVALUATION,sample_59,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,377
GATE6_3_PRIMARY_EVALUATION,sample_59,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_59,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_59,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_59,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_59,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_59,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,'hi',True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",'hi',True,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_59,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_59,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,hi,True,VALID_CORRECT,True,True,str,"[""str"",""hi""]",hi,True,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_694,BASELINE,0,VALID_WRONG,"('d', {'e': 1, 'd': 2, 'c': 3})",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""str"",""d""],[""dict"",[[[""str"",""c""],[""int"",3]],[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('d', {'e': 1, 'd': 2, 'c': 3})",False,,unchanged,tuple,24
GATE6_3_PRIMARY_EVALUATION,sample_694,BASELINE,1,VALID_WRONG,"('d', {'e': 1, 'd': 2, 'c': 3})",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""str"",""d""],[""dict"",[[[""str"",""c""],[""int"",3]],[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('d', {'e': 1, 'd': 2, 'c': 3})",False,,unchanged,tuple,24
GATE6_3_PRIMARY_EVALUATION,sample_694,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,"('c', {'e': 1, 'd': 2})",True,VALID_CORRECT,True,True,tuple,"[""tuple"",[[""str"",""c""],[""dict"",[[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('c', {'e': 1, 'd': 2})",True,,unchanged,tuple,346
GATE6_3_PRIMARY_EVALUATION,sample_694,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,"('c', {'e': 1, 'd': 2})",True,VALID_CORRECT,True,True,tuple,"[""tuple"",[[""str"",""c""],[""dict"",[[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('c', {'e': 1, 'd': 2})",True,,unchanged,tuple,211
GATE6_3_PRIMARY_EVALUATION,sample_694,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,"('c', {'e': 1, 'd': 2})",True,VALID_CORRECT,True,True,tuple,"[""tuple"",[[""str"",""c""],[""dict"",[[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('c', {'e': 1, 'd': 2})",True,,unchanged,tuple,283
GATE6_3_PRIMARY_EVALUATION,sample_694,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,"('c', {'e': 1, 'd': 2})",True,VALID_CORRECT,True,True,tuple,"[""tuple"",[[""str"",""c""],[""dict"",[[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('c', {'e': 1, 'd': 2})",True,,unchanged,tuple,403
GATE6_3_PRIMARY_EVALUATION,sample_694,SINGLE_L27_RANDOM_R0,0,VALID_WRONG,"('d', {'e': 1, 'd': 2, 'c': 3})",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""str"",""d""],[""dict"",[[[""str"",""c""],[""int"",3]],[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('d', {'e': 1, 'd': 2, 'c': 3})",False,,unchanged,tuple,24
GATE6_3_PRIMARY_EVALUATION,sample_694,SINGLE_L27_RANDOM_R0,1,VALID_WRONG,"('d', {'e': 1, 'd': 2, 'c': 3})",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""str"",""d""],[""dict"",[[[""str"",""c""],[""int"",3]],[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('d', {'e': 1, 'd': 2, 'c': 3})",False,,unchanged,tuple,24
GATE6_3_PRIMARY_EVALUATION,sample_694,SINGLE_L27_RANDOM_R1,0,VALID_WRONG,"('d', {'e': 1, 'd': 2, 'c': 3})",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""str"",""d""],[""dict"",[[[""str"",""c""],[""int"",3]],[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('d', {'e': 1, 'd': 2, 'c': 3})",False,,unchanged,tuple,24
GATE6_3_PRIMARY_EVALUATION,sample_694,SINGLE_L27_RANDOM_R1,1,VALID_WRONG,"('d', {'e': 1, 'd': 2, 'c': 3})",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""str"",""d""],[""dict"",[[[""str"",""c""],[""int"",3]],[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('d', {'e': 1, 'd': 2, 'c': 3})",False,,unchanged,tuple,24
GATE6_3_PRIMARY_EVALUATION,sample_694,SINGLE_L27_RANDOM_R2,0,VALID_WRONG,"('d', {'e': 1, 'd': 2, 'c': 3})",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""str"",""d""],[""dict"",[[[""str"",""c""],[""int"",3]],[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('d', {'e': 1, 'd': 2, 'c': 3})",False,,unchanged,tuple,24
GATE6_3_PRIMARY_EVALUATION,sample_694,SINGLE_L27_RANDOM_R2,1,VALID_WRONG,"('d', {'e': 1, 'd': 2, 'c': 3})",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""str"",""d""],[""dict"",[[[""str"",""c""],[""int"",3]],[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('d', {'e': 1, 'd': 2, 'c': 3})",False,,unchanged,tuple,24
GATE6_3_PRIMARY_EVALUATION,sample_694,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,"('d', {'e': 1, 'd': 2, 'c': 3})",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""str"",""d""],[""dict"",[[[""str"",""c""],[""int"",3]],[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('d', {'e': 1, 'd': 2, 'c': 3})",False,,unchanged,tuple,24
GATE6_3_PRIMARY_EVALUATION,sample_694,SINGLE_L27_RANDOM_R3,1,VALID_WRONG,"('d', {'e': 1, 'd': 2, 'c': 3})",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""str"",""d""],[""dict"",[[[""str"",""c""],[""int"",3]],[[""str"",""d""],[""int"",2]],[[""str"",""e""],[""int"",1]]]]]]","('d', {'e': 1, 'd': 2, 'c': 3})",False,,unchanged,tuple,24
GATE6_3_PRIMARY_EVALUATION,sample_675,BASELINE,0,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_675,BASELINE,1,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_675,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,132
GATE6_3_PRIMARY_EVALUATION,sample_675,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,142
GATE6_3_PRIMARY_EVALUATION,sample_675,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_675,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_675,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_675,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_675,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_675,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_675,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_675,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_675,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_675,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,[1],True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",1]]]",[1],True,,unchanged,list,6
GATE6_3_PRIMARY_EVALUATION,sample_155,BASELINE,0,VALID_WRONG,dskjs\nhjcdj\nxhjic\nnn,False,VALID_WRONG,True,True,str,"[""str"",""dskjs\\nhjcdj\\nxhjic\\nnn""]",dskjs\nhjcdj\nxhjic\nnn,False,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_155,BASELINE,1,VALID_WRONG,dskjs\nhjcdj\nxhjic\nnn,False,VALID_WRONG,True,True,str,"[""str"",""dskjs\\nhjcdj\\nxhjic\\nnn""]",dskjs\nhjcdj\nxhjic\nnn,False,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_155,TEXTUAL_CAREFUL_REFERENCE,0,VALID_WRONG,dskj\n hjc\njnxh\nicnn,False,VALID_WRONG,True,True,str,"[""str"",""dskj\\n hjc\\njnxh\\nicnn""]",dskj\n hjc\njnxh\nicnn,False,,unchanged,str,884
GATE6_3_PRIMARY_EVALUATION,sample_155,TEXTUAL_CAREFUL_REFERENCE,1,VALID_WRONG,dskj\n hjcdjnxhjicnn,False,VALID_WRONG,True,True,str,"[""str"",""dskj\\n hjcdjnxhjicnn""]",dskj\n hjcdjnxhjicnn,False,,unchanged,str,746
GATE6_3_PRIMARY_EVALUATION,sample_155,BEST_SINGLE_MEAN_PLUS,0,VALID_WRONG,dskj\n h jc\njnxh\nicnn,False,VALID_WRONG,True,True,str,"[""str"",""dskj\\n h jc\\njnxh\\nicnn""]",dskj\n h jc\njnxh\nicnn,False,,unchanged,str,1143
GATE6_3_PRIMARY_EVALUATION,sample_155,BEST_SINGLE_MEAN_PLUS,1,VALID_WRONG,dskj\nshj\ncdjn\xhji\ncn,False,VALID_WRONG,True,True,str,"[""str"",""dskj\\nshj\\ncdjn\\xhji\\ncn""]",dskj\nshj\ncdjn\xhji\ncn,False,,unchanged,str,590
GATE6_3_PRIMARY_EVALUATION,sample_155,SINGLE_L27_RANDOM_R0,0,VALID_WRONG,dskjs\nhjcdj\nxhjic\nnn,False,VALID_WRONG,True,True,str,"[""str"",""dskjs\\nhjcdj\\nxhjic\\nnn""]",dskjs\nhjcdj\nxhjic\nnn,False,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_155,SINGLE_L27_RANDOM_R0,1,VALID_WRONG,dskjs\nhjcdj\nxhjic\nnn,False,VALID_WRONG,True,True,str,"[""str"",""dskjs\\nhjcdj\\nxhjic\\nnn""]",dskjs\nhjcdj\nxhjic\nnn,False,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_155,SINGLE_L27_RANDOM_R1,0,VALID_WRONG,dskjs\nhjcdj\nxhjicnn,False,VALID_WRONG,True,True,str,"[""str"",""dskjs\\nhjcdj\\nxhjicnn""]",dskjs\nhjcdj\nxhjicnn,False,,unchanged,str,17
GATE6_3_PRIMARY_EVALUATION,sample_155,SINGLE_L27_RANDOM_R1,1,VALID_WRONG,dskjs\nhjcdj\nxhjicnn,False,VALID_WRONG,True,True,str,"[""str"",""dskjs\\nhjcdj\\nxhjicnn""]",dskjs\nhjcdj\nxhjicnn,False,,unchanged,str,17
GATE6_3_PRIMARY_EVALUATION,sample_155,SINGLE_L27_RANDOM_R2,0,VALID_WRONG,dskjs\nhjcdj\nxhjic\nnn,False,VALID_WRONG,True,True,str,"[""str"",""dskjs\\nhjcdj\\nxhjic\\nnn""]",dskjs\nhjcdj\nxhjic\nnn,False,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_155,SINGLE_L27_RANDOM_R2,1,VALID_WRONG,dskjs\nhjcdj\nxhjic\nnn,False,VALID_WRONG,True,True,str,"[""str"",""dskjs\\nhjcdj\\nxhjic\\nnn""]",dskjs\nhjcdj\nxhjic\nnn,False,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_155,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,dskjs\nhjcdj\nxhjic\nnn,False,VALID_WRONG,True,True,str,"[""str"",""dskjs\\nhjcdj\\nxhjic\\nnn""]",dskjs\nhjcdj\nxhjic\nnn,False,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_155,SINGLE_L27_RANDOM_R3,1,VALID_WRONG,dskjs\nhjcdj\nxhjic\nnn,False,VALID_WRONG,True,True,str,"[""str"",""dskjs\\nhjcdj\\nxhjic\\nnn""]",dskjs\nhjcdj\nxhjic\nnn,False,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_549,BASELINE,0,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,15
GATE6_3_PRIMARY_EVALUATION,sample_549,BASELINE,1,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,15
GATE6_3_PRIMARY_EVALUATION,sample_549,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,202
GATE6_3_PRIMARY_EVALUATION,sample_549,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,260
GATE6_3_PRIMARY_EVALUATION,sample_549,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,334
GATE6_3_PRIMARY_EVALUATION,sample_549,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,290
GATE6_3_PRIMARY_EVALUATION,sample_549,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,15
GATE6_3_PRIMARY_EVALUATION,sample_549,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,15
GATE6_3_PRIMARY_EVALUATION,sample_549,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,15
GATE6_3_PRIMARY_EVALUATION,sample_549,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,15
GATE6_3_PRIMARY_EVALUATION,sample_549,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,15
GATE6_3_PRIMARY_EVALUATION,sample_549,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,15
GATE6_3_PRIMARY_EVALUATION,sample_549,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,15
GATE6_3_PRIMARY_EVALUATION,sample_549,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,"[[1, 1, 1, 1]]",True,VALID_CORRECT,True,True,list,"[""list"",[[""list"",[[""int"",1],[""int"",1],[""int"",1],[""int"",1]]]]]","[[1, 1, 1, 1]]",True,,unchanged,list,15
GATE6_3_PRIMARY_EVALUATION,sample_665,BASELINE,0,VALID_WRONG,AcBcEd,False,VALID_WRONG,True,True,str,"[""str"",""AcBcEd""]",AcBcEd,False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_665,BASELINE,1,VALID_WRONG,AcBcEd,False,VALID_WRONG,True,True,str,"[""str"",""AcBcEd""]",AcBcEd,False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_665,TEXTUAL_CAREFUL_REFERENCE,0,VALID_WRONG,aCbCeD,False,VALID_WRONG,True,True,str,"[""str"",""aCbCeD""]",aCbCeD,False,,unchanged,str,561
GATE6_3_PRIMARY_EVALUATION,sample_665,TEXTUAL_CAREFUL_REFERENCE,1,VALID_WRONG,aCbCED,False,VALID_WRONG,True,True,str,"[""str"",""aCbCED""]",aCbCED,False,,unchanged,str,543
GATE6_3_PRIMARY_EVALUATION,sample_665,BEST_SINGLE_MEAN_PLUS,0,VALID_WRONG,acbced,False,VALID_WRONG,True,True,str,"[""str"",""acbced\n```\n\n### ✅ Final Output:\n```\nFINAL: acbced""]","acbced
```

### ✅ Final Output:
```
FINAL: acbced",False,,V3 extracts a different globally specified final payload,str,444
GATE6_3_PRIMARY_EVALUATION,sample_665,BEST_SINGLE_MEAN_PLUS,1,VALID_WRONG,acbced,False,VALID_WRONG,True,True,str,"[""str"",""acbced""]",acbced,False,,unchanged,str,410
GATE6_3_PRIMARY_EVALUATION,sample_665,SINGLE_L27_RANDOM_R0,0,VALID_WRONG,acbCED,False,VALID_WRONG,True,True,str,"[""str"",""acbCED""]",acbCED,False,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_665,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,aCbCed,True,VALID_CORRECT,True,True,str,"[""str"",""aCbCed""]",aCbCed,True,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_665,SINGLE_L27_RANDOM_R1,0,VALID_WRONG,AcBcEd,False,VALID_WRONG,True,True,str,"[""str"",""AcBcEd""]",AcBcEd,False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_665,SINGLE_L27_RANDOM_R1,1,VALID_WRONG,AcBcEd,False,VALID_WRONG,True,True,str,"[""str"",""AcBcEd""]",AcBcEd,False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_665,SINGLE_L27_RANDOM_R2,0,VALID_WRONG,AcBcEd,False,VALID_WRONG,True,True,str,"[""str"",""AcBcEd""]",AcBcEd,False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_665,SINGLE_L27_RANDOM_R2,1,VALID_WRONG,AcBcEd,False,VALID_WRONG,True,True,str,"[""str"",""AcBcEd""]",AcBcEd,False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_665,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,AcBcEd,False,VALID_WRONG,True,True,str,"[""str"",""AcBcEd""]",AcBcEd,False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_665,SINGLE_L27_RANDOM_R3,1,VALID_WRONG,AcBcEd,False,VALID_WRONG,True,True,str,"[""str"",""AcBcEd""]",AcBcEd,False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_107,BASELINE,0,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,8
GATE6_3_PRIMARY_EVALUATION,sample_107,BASELINE,1,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,8
GATE6_3_PRIMARY_EVALUATION,sample_107,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,698
GATE6_3_PRIMARY_EVALUATION,sample_107,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,681
GATE6_3_PRIMARY_EVALUATION,sample_107,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,305
GATE6_3_PRIMARY_EVALUATION,sample_107,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,225
GATE6_3_PRIMARY_EVALUATION,sample_107,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,8
GATE6_3_PRIMARY_EVALUATION,sample_107,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,8
GATE6_3_PRIMARY_EVALUATION,sample_107,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,8
GATE6_3_PRIMARY_EVALUATION,sample_107,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,8
GATE6_3_PRIMARY_EVALUATION,sample_107,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,8
GATE6_3_PRIMARY_EVALUATION,sample_107,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,8
GATE6_3_PRIMARY_EVALUATION,sample_107,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,UA6HAJQ,True,VALID_CORRECT,True,True,str,"[""str"",""UA6HAJQ""]",UA6HAJQ,True,,unchanged,str,8
